,logg,Teff,Z,aLSM,bLSM
436,4.0,6500,-3.0,0.33825008029275627,0.3007681095865714
437,4.5,6500,-3.0,0.3227484721578103,0.3135263052405403
438,5.0,6500,-3.0,0.30558829865235415,0.32443349275931127
439,3.5,6750,-3.0,0.34930541286136885,0.28558601513932735
440,4.0,6750,-3.0,0.33569883504297116,0.29837535100490764
441,4.5,6750,-3.0,0.32267902990825975,0.30957824506794457
442,5.0,6750,-3.0,0.3082107090702512,0.3192646150272534
443,3.5,7000,-3.0,0.3343544096458385,0.2921080115916045
444,4.0,7000,-3.0,0.3275666953372556,0.2987691955726761
445,4.5,7000,-3.0,0.3185216812004297,0.3067588406641134
446,5.0,7000,-3.0,0.30707672969375455,0.31516305190425703
447,3.5,7250,-3.0,0.32300471590063773,0.29957781202770994
448,4.0,7250,-3.0,0.3184738089814311,0.3024790944569529
449,4.5,7250,-3.0,0.31287098614451425,0.30740930845803704
450,5.0,7250,-3.0,0.3039572426897716,0.31384406332607756
451,3.5,7500,-3.0,0.3474865290948536,0.2696296522493934
452,4.0,7500,-3.0,0.3029802560233263,0.31028361423118916
453,4.5,7500,-3.0,0.2997440047510189,0.31245829357668836
454,5.0,7500,-3.0,0.29530400851048166,0.31560827851606615
455,3.5,7750,-3.0,0.3788013211774412,0.25185270588773295
456,4.0,7750,-3.0,0.2973266202828452,0.30233473154803386
457,4.5,7750,-3.0,0.2891566196668833,0.3178153966013503
458,5.0,7750,-3.0,0.28630369218972135,0.31931382304244144
459,3.5,8000,-3.0,0.37439746912424937,0.2763911172772851
460,4.0,8000,-3.0,0.33247714759893715,0.2837691303353917
461,4.5,8000,-3.0,0.27128993434615645,0.3198596791244706
462,5.0,8000,-3.0,0.2692952388155673,0.32759734048428224
463,3.5,8250,-3.0,0.3777373377424353,0.26807853292773703
464,4.0,8250,-3.0,0.33711384224789526,0.2935303960065475
465,4.5,8250,-3.0,0.2821705916442407,0.3075056145292345
466,5.0,8250,-3.0,0.25824438898250335,0.33354356341920627
467,3.5,8500,-3.0,0.3456402679011326,0.2807400438182512
468,4.0,8500,-3.0,0.34798723213586125,0.28027761559018854
469,4.5,8500,-3.0,0.29945329134502685,0.3132835617570626
470,5.0,8500,-3.0,0.2473367592521303,0.3269784876616916
471,3.5,8750,-3.0,0.32169970835257433,0.2906186984798125
472,4.0,8750,-3.0,0.33547389512304493,0.28027760655582956
473,4.5,8750,-3.0,0.31343507765296763,0.30174168883799674
474,5.0,8750,-3.0,0.25791406357224983,0.3340609720679862
475,3.5,9000,-3.0,0.2934549477974606,0.2984187408461702
476,4.0,9000,-3.0,0.30492185414061207,0.2917246212886036
477,4.5,9000,-3.0,0.316220059875544,0.2839763002914534
478,5.0,9000,-3.0,0.2804439906840919,0.3168920256310602
479,3.5,9250,-3.0,0.2934549477974606,0.2984187408461702
480,4.0,9250,-3.0,0.30492185414061207,0.2917246212886036
481,4.5,9250,-3.0,0.316220059875544,0.2839763002914534
482,5.0,9250,-3.0,0.2804439906840919,0.3168920256310602
483,3.5,9500,-3.0,0.2934549477974606,0.2984187408461702
484,4.0,9500,-3.0,0.30492185414061207,0.2917246212886036
485,4.5,9500,-3.0,0.316220059875544,0.2839763002914534
486,5.0,9500,-3.0,0.2804439906840919,0.3168920256310602
487,3.5,9750,-3.0,0.2934549477974606,0.2984187408461702
488,4.0,9750,-3.0,0.30492185414061207,0.2917246212886036
489,4.5,9750,-3.0,0.316220059875544,0.2839763002914534
490,5.0,9750,-3.0,0.2804439906840919,0.3168920256310602
491,3.5,10000,-3.0,0.2934549477974606,0.2984187408461702
492,4.0,10000,-3.0,0.30492185414061207,0.2917246212886036
493,4.5,10000,-3.0,0.316220059875544,0.2839763002914534
494,5.0,10000,-3.0,0.2804439906840919,0.3168920256310602
495,3.5,3500,-2.5,0.22816723177202713,0.3995061819567507
496,4.0,3500,-2.5,0.23252346652107217,0.4139777588010291
497,3.5,3750,-2.5,0.23326052587571586,0.37998871046740673
498,4.0,3750,-2.5,0.2075453012580574,0.3972357018147611
499,4.5,3750,-2.5,0.2128051092943899,0.4079254828466503
500,3.5,4000,-2.5,0.31251062043628225,0.3431553604367993
501,4.0,4000,-2.5,0.2436011092285435,0.37703877545794173
502,4.5,4000,-2.5,0.21136416987551077,0.38551067972711744
503,3.5,4250,-2.5,0.34637195222121997,0.34178235369871757
504,4.0,4250,-2.5,0.25899469463821767,0.3830989951112674
505,4.5,4250,-2.5,0.21588458737046198,0.3947210504182315
506,5.0,4250,-2.5,0.1944600061270967,0.3967441070361649
507,3.5,4500,-2.5,0.3582946872141492,0.332902180528849
508,4.0,4500,-2.5,0.29031393873487843,0.3647501648397846
509,4.5,4500,-2.5,0.22512628780416669,0.3890642844783852
510,5.0,4500,-2.5,0.1800777276327183,0.4049489041304946
511,3.5,4750,-2.5,0.3461492548440495,0.3292443680071383
512,4.0,4750,-2.5,0.30562558726510414,0.34548476861703703
513,4.5,4750,-2.5,0.2508038869784058,0.3654532763492084
514,5.0,4750,-2.5,0.19412625136661976,0.3922608466764281
515,3.5,5000,-2.5,0.3458616376425068,0.31555585925951446
516,4.0,5000,-2.5,0.3166197154261076,0.3306788427763195
517,4.5,5000,-2.5,0.2868929442845896,0.337045441068081
518,5.0,5000,-2.5,0.24110561638776815,0.35818613530540183
519,3.5,5250,-2.5,0.3489497334830447,0.3106033867823763
520,4.0,5250,-2.5,0.3231799514021678,0.3248360521705986
521,4.5,5250,-2.5,0.2944382717066051,0.33528752512043947
522,5.0,5250,-2.5,0.2637196556417495,0.34520031443032334
523,3.5,5500,-2.5,0.3538820504210791,0.3041682826935905
524,4.0,5500,-2.5,0.33058103391064314,0.3195339760347773
525,4.5,5500,-2.5,0.30649881469233525,0.33071254462589095
526,5.0,5500,-2.5,0.27853770607690925,0.33890798857149773
527,3.5,5750,-2.5,0.35754355301495405,0.2988036167499649
528,4.0,5750,-2.5,0.33443224968578883,0.3162517432545013
529,4.5,5750,-2.5,0.31316501304001737,0.32682048470674796
530,5.0,5750,-2.5,0.28751395357844234,0.33695930603273166
531,3.5,6000,-2.5,0.35968325640425275,0.2910662165319388
532,4.0,6000,-2.5,0.3386684273310329,0.309329403142132
533,4.5,6000,-2.5,0.31943236739252867,0.32179806927477206
534,5.0,6000,-2.5,0.29749668977452437,0.33210455887428575
535,3.5,6250,-2.5,0.36101427710992756,0.28629465246993313
536,4.0,6250,-2.5,0.34120090926580177,0.30422339416835303
537,4.5,6250,-2.5,0.32316255361467705,0.3171460059186544
538,5.0,6250,-2.5,0.3029952173813137,0.3277935985302249
539,3.5,6500,-2.5,0.35626510029718933,0.28326742715088105
540,4.0,6500,-2.5,0.3398893701898847,0.2985360499212995
541,4.5,6500,-2.5,0.32397899503856864,0.3110909326634378
542,5.0,6500,-2.5,0.30743880947966473,0.3212792945659198
543,3.5,6750,-2.5,0.34945470653098415,0.2844250403920501
544,4.0,6750,-2.5,0.33640595834408055,0.29667826988044155
545,4.5,6750,-2.5,0.32383806101724955,0.30737111304995096
546,5.0,6750,-2.5,0.3096167906620779,0.3169569416840575
547,3.5,7000,-2.5,0.33432424509942477,0.29164069050902935
548,4.0,7000,-2.5,0.32816941711035397,0.2975165809228346
549,4.5,7000,-2.5,0.31910376955989644,0.30513399127768503
550,5.0,7000,-2.5,0.3078221384955052,0.3131421311755431
551,3.5,7250,-2.5,0.3230972911724479,0.298913581278673
552,4.0,7250,-2.5,0.31886079680539176,0.3015771219799969
553,4.5,7250,-2.5,0.31338170946149074,0.30613189660153645
554,5.0,7250,-2.5,0.30477499311930123,0.3120869642706716
555,3.5,7500,-2.5,0.3472571966085329,0.27091095705621726
556,4.0,7500,-2.5,0.3028700153433469,0.3097023107168203
557,4.5,7500,-2.5,0.29977988877162864,0.3116337115473736
558,5.0,7500,-2.5,0.30097958787550044,0.31108388184543656
559,3.5,7750,-2.5,0.3785626782694866,0.25250290092913763
560,4.0,7750,-2.5,0.2980347253954045,0.3031020331151462
561,4.5,7750,-2.5,0.28905663453313873,0.3172018093695258
562,5.0,7750,-2.5,0.2864409204718693,0.31833454489208185
563,3.5,8000,-2.5,0.374311311519649,0.27626887599543454
564,4.0,8000,-2.5,0.331622890808993,0.2854766781290192
565,4.5,8000,-2.5,0.2712784855656873,0.3193232790438718
566,5.0,8000,-2.5,0.2692241783389994,0.3269432688960503
567,3.5,8250,-2.5,0.37736239540973454,0.2680050476297305
568,4.0,8250,-2.5,0.33673846787047534,0.2940788362261627
569,4.5,8250,-2.5,0.28196641267318096,0.30850256264251663
570,5.0,8250,-2.5,0.3394052942820359,0.294449379225619
571,3.5,8500,-2.5,0.3446488085903143,0.2813043523541774
572,4.0,8500,-2.5,0.34771816154106766,0.28004570221595154
573,4.5,8500,-2.5,0.29980162924697346,0.3128413714111278
574,5.0,8500,-2.5,0.24824571957435598,0.33049169040508836
575,3.5,8750,-2.5,0.32079326897306754,0.29101018963968905
576,4.0,8750,-2.5,0.33464002283594985,0.2805734152681576
577,4.5,8750,-2.5,0.3138092060837463,0.3011768375796735
578,5.0,8750,-2.5,0.25831248575631627,0.3336411340752161
579,3.5,9000,-2.5,0.2927346999631594,0.2981593989102846
580,4.0,9000,-2.5,0.30405357404822697,0.29187521744770245
581,4.5,9000,-2.5,0.3154656916511148,0.28407312919169636
582,5.0,9000,-2.5,0.28086414510761776,0.31611648265120695
583,3.5,9250,-2.5,0.2927346999631594,0.2981593989102846
584,4.0,9250,-2.5,0.30405357404822697,0.29187521744770245
585,4.5,9250,-2.5,0.3154656916511148,0.28407312919169636
586,5.0,9250,-2.5,0.28086414510761776,0.31611648265120695
587,3.5,9500,-2.5,0.2927346999631594,0.2981593989102846
588,4.0,9500,-2.5,0.30405357404822697,0.29187521744770245
589,4.5,9500,-2.5,0.3154656916511148,0.28407312919169636
590,5.0,9500,-2.5,0.28086414510761776,0.31611648265120695
591,3.5,9750,-2.5,0.2927346999631594,0.2981593989102846
592,4.0,9750,-2.5,0.30405357404822697,0.29187521744770245
593,4.5,9750,-2.5,0.3154656916511148,0.28407312919169636
594,5.0,9750,-2.5,0.28086414510761776,0.31611648265120695
595,3.5,10000,-2.5,0.2927346999631594,0.2981593989102846
596,4.0,10000,-2.5,0.30405357404822697,0.29187521744770245
597,4.5,10000,-2.5,0.3154656916511148,0.28407312919169636
598,5.0,10000,-2.5,0.28086414510761776,0.31611648265120695
599,3.5,3500,-2.0,0.2253503653289687,0.41528123627167934
600,4.0,3500,-2.0,0.2259300185482433,0.42567193672505443
601,4.5,3500,-2.0,0.23513987095146216,0.4396121076678354
602,5.0,3500,-2.0,0.27173013419820785,0.44030678881848107
603,3.5,3750,-2.0,0.2528181741507455,0.3736787048108571
604,4.0,3750,-2.0,0.21639738801264863,0.3957507571573676
605,4.5,3750,-2.0,0.21844389753292676,0.3906918908840694
606,5.0,3750,-2.0,0.2155748544702232,0.4247852394089845
607,3.5,4000,-2.0,0.43124153738654725,0.26075740925901003
608,4.0,4000,-2.0,0.3037541945906189,0.3294423654475037
609,4.5,4000,-2.0,0.23796292700595384,0.36470973173918086
610,5.0,4000,-2.0,0.2085013855064779,0.38763715639250773
611,3.5,4250,-2.0,0.5115988787534913,0.23475956172533546
612,4.0,4250,-2.0,0.3891972083913512,0.2995370353720993
613,4.5,4250,-2.0,0.2901275319120741,0.35300688029661326
614,5.0,4250,-2.0,0.23246739235423397,0.3728268226402849
615,3.5,4500,-2.0,0.46109464323808863,0.29154377750754146
616,4.0,4500,-2.0,0.4136530342359103,0.31566699979946855
617,4.5,4500,-2.0,0.33973429502783864,0.35101909712792023
618,5.0,4500,-2.0,0.27184117925523005,0.37340378566669347
619,3.5,4750,-2.0,0.40902049554284275,0.31489530141553085
620,4.0,4750,-2.0,0.38017605784617703,0.3347198695720513
621,4.5,4750,-2.0,0.3353998917927345,0.3545757032532226
622,5.0,4750,-2.0,0.2812743141494626,0.3714583974500855
623,3.5,5000,-2.0,0.5276497330685468,0.20267654463409082
624,4.0,5000,-2.0,0.447058580779287,0.276121120142536
625,4.5,5000,-2.0,0.316013935319666,0.34984470057014755
626,5.0,5000,-2.0,0.27833929446353006,0.36273711053670404
627,3.5,5250,-2.0,0.36267128489557937,0.305825617970086
628,4.0,5250,-2.0,0.3396984697154083,0.322489915733922
629,4.5,5250,-2.0,0.3189620392791102,0.33521711999341886
630,5.0,5250,-2.0,0.2822417336943638,0.35254764813269407
631,3.5,5500,-2.0,0.36113120325173526,0.29851882620848597
632,4.0,5500,-2.0,0.33940653914569496,0.31398298122167195
633,4.5,5500,-2.0,0.31687624033583855,0.3267613385350972
634,5.0,5500,-2.0,0.29030103985335715,0.3381883876176271
635,3.5,5750,-2.0,0.36193680770645237,0.2941175795501569
636,4.0,5750,-2.0,0.3429623896702001,0.31029174233846957
637,4.5,5750,-2.0,0.3201530617460811,0.322249624899663
638,5.0,5750,-2.0,0.29549478270300605,0.33337129109095337
639,3.5,6000,-2.0,0.36489626229897004,0.2862037402227285
640,4.0,6000,-2.0,0.34238753006450295,0.3047760407406491
641,4.5,6000,-2.0,0.32385472803227877,0.31691000888268644
642,5.0,6000,-2.0,0.30285037985019675,0.3271151956639362
643,3.5,6250,-2.0,0.3619986397080719,0.2834288697605749
644,4.0,6250,-2.0,0.3423856567450866,0.30095894101196263
645,4.5,6250,-2.0,0.3262782732428726,0.31294898405069366
646,5.0,6250,-2.0,0.30668760149929847,0.3235580783806702
647,3.5,6500,-2.0,0.3776311661576769,0.25902199210146915
648,4.0,6500,-2.0,0.35441330764518025,0.28125889108854596
649,4.5,6500,-2.0,0.33184605900663283,0.30050043359379147
650,5.0,6500,-2.0,0.3112003527150735,0.3150822577925175
651,3.5,6750,-2.0,0.3497994869397971,0.2829147864773518
652,4.0,6750,-2.0,0.3378144700151793,0.29432061936346193
653,4.5,6750,-2.0,0.3253202798346083,0.304717144260146
654,5.0,6750,-2.0,0.31118402085961056,0.3141259166643014
655,3.5,7000,-2.0,0.3341710760298262,0.290915876096768
656,4.0,7000,-2.0,0.32826905666620726,0.2960254408978667
657,4.5,7000,-2.0,0.3198529385098666,0.3031768107995159
658,5.0,7000,-2.0,0.3089412135190558,0.310753250989055
659,3.5,7250,-2.0,0.3222778157807385,0.2971834111737802
660,4.0,7250,-2.0,0.31883112895760474,0.3006163057439143
661,4.5,7250,-2.0,0.3136662157852439,0.30467687784780206
662,5.0,7250,-2.0,0.3055523462146701,0.3100325408379534
663,3.5,7500,-2.0,0.36698358920134166,0.24198458656562039
664,4.0,7500,-2.0,0.30251908622537266,0.3090498264614551
665,4.5,7500,-2.0,0.2996694216672553,0.3107375394313921
666,5.0,7500,-2.0,0.30072120739008,0.31057122362577766
667,3.5,7750,-2.0,0.3763952534082466,0.2562716495368054
668,4.0,7750,-2.0,0.3005283848491285,0.297681465969247
669,4.5,7750,-2.0,0.2889154134876252,0.31668537390393803
670,5.0,7750,-2.0,0.2863191439642978,0.3172774702228678
671,3.5,8000,-2.0,0.37428956356252374,0.2760008796079978
672,4.0,8000,-2.0,0.3292497447455505,0.28979297963533657
673,4.5,8000,-2.0,0.27147173392228874,0.31838295125042615
674,5.0,8000,-2.0,0.26903136469353583,0.3263635718716755
675,3.5,8250,-2.0,0.376979089545785,0.2675773754146138
676,4.0,8250,-2.0,0.3360645926398157,0.2952646337483414
677,4.5,8250,-2.0,0.2806859275769136,0.3129217278593451
678,5.0,8250,-2.0,0.2569879354415346,0.3317069014396957
679,3.5,8500,-2.0,0.3433485640157713,0.28199071471046194
680,4.0,8500,-2.0,0.3475123553837731,0.27946333747052376
681,4.5,8500,-2.0,0.3000919347431035,0.3126499065960579
682,5.0,8500,-2.0,0.24789752496392048,0.32926891859269425
683,3.5,8750,-2.0,0.3195996328865921,0.2918418729651162
684,4.0,8750,-2.0,0.33337339275288336,0.2811193597955181
685,4.5,8750,-2.0,0.31433535170949234,0.30005451354262
686,5.0,8750,-2.0,0.25889795672494403,0.3318511619404555
687,3.5,9000,-2.0,0.2916383640802933,0.2986867949361593
688,4.0,9000,-2.0,0.302782364984212,0.2925355198353562
689,4.5,9000,-2.0,0.31431766373029185,0.2843923774310616
690,5.0,9000,-2.0,0.28159117827839,0.3149565900523009
691,3.5,9250,-2.0,0.2916383640802933,0.2986867949361593
692,4.0,9250,-2.0,0.302782364984212,0.2925355198353562
693,4.5,9250,-2.0,0.31431766373029185,0.2843923774310616
694,5.0,9250,-2.0,0.28159117827839,0.3149565900523009
695,3.5,9500,-2.0,0.2916383640802933,0.2986867949361593
696,4.0,9500,-2.0,0.302782364984212,0.2925355198353562
697,4.5,9500,-2.0,0.31431766373029185,0.2843923774310616
698,5.0,9500,-2.0,0.28159117827839,0.3149565900523009
699,3.5,9750,-2.0,0.2916383640802933,0.2986867949361593
700,4.0,9750,-2.0,0.302782364984212,0.2925355198353562
701,4.5,9750,-2.0,0.31431766373029185,0.2843923774310616
702,5.0,9750,-2.0,0.28159117827839,0.3149565900523009
703,3.5,10000,-2.0,0.2916383640802933,0.2986867949361593
704,4.0,10000,-2.0,0.302782364984212,0.2925355198353562
705,4.5,10000,-2.0,0.31431766373029185,0.2843923774310616
706,5.0,10000,-2.0,0.28159117827839,0.3149565900523009
707,3.5,3500,-1.5,0.24279029671021318,0.4497181958029879
708,4.0,3500,-1.5,0.22482716863052907,0.45043999766369847
709,4.5,3500,-1.5,0.23041263665303938,0.44830943822295527
710,5.0,3500,-1.5,0.24393568194168175,0.4549761786117679
711,3.5,3750,-1.5,0.2984055499928563,0.37424599538185827
712,4.0,3750,-1.5,0.23566128457650104,0.4085015977503574
713,4.5,3750,-1.5,0.2141183717579424,0.41680806367200207
714,5.0,3750,-1.5,0.21371916729610407,0.42585845613648265
715,3.5,4000,-1.5,0.5784736495996152,0.1540606481142363
716,4.0,4000,-1.5,0.38310008235389326,0.2899601265192827
717,4.5,4000,-1.5,0.27000045161242914,0.3602152629797933
718,5.0,4000,-1.5,0.2221558811979461,0.3858345095117484
719,3.5,4250,-1.5,0.6722388461415777,0.11113820541905915
720,4.0,4250,-1.5,0.5415408147199972,0.18950932340790022
721,4.5,4250,-1.5,0.3842846917325374,0.28842965861645825
722,5.0,4250,-1.5,0.2782377298651595,0.349597173004177
723,3.5,4500,-1.5,0.5820562831310119,0.19732071165180431
724,4.0,4500,-1.5,0.5642966322536086,0.20997452033624453
725,4.5,4500,-1.5,0.4980670719837933,0.24646922630793372
726,5.0,4500,-1.5,0.39964012088876794,0.2961924476807118
727,3.5,4750,-1.5,0.5048004182773106,0.25159644637306466
728,4.0,4750,-1.5,0.4937691240618498,0.2641684493926505
729,4.5,4750,-1.5,0.46776904862363977,0.28164763276339405
730,5.0,4750,-1.5,0.41923607548422204,0.30058778362894983
731,3.5,5000,-1.5,0.4219582849273861,0.29153470889105026
732,4.0,5000,-1.5,0.410027218569812,0.3061973298851052
733,4.5,5000,-1.5,0.3916983346269038,0.32442550378140633
734,5.0,5000,-1.5,0.3662654612795581,0.3426744819253838
735,3.5,5250,-1.5,0.3935237350755777,0.29523124915140825
736,4.0,5250,-1.5,0.3782487269488338,0.3108439135211803
737,4.5,5250,-1.5,0.3662680710561592,0.32380534392338145
738,5.0,5250,-1.5,0.337706631600863,0.34555072368301
739,3.5,5500,-1.5,0.3749827881779765,0.29118195101359867
740,4.0,5500,-1.5,0.35752814204070726,0.3060930033004318
741,4.5,5500,-1.5,0.3391708852569848,0.3195977126948991
742,5.0,5500,-1.5,0.3180865536244916,0.33438606363007367
743,3.5,5750,-1.5,0.3703594353492755,0.2875293719446532
744,4.0,5750,-1.5,0.3520931797144657,0.3028804074770059
745,4.5,5750,-1.5,0.3346101107914004,0.3149952109211337
746,5.0,5750,-1.5,0.3125756828977875,0.32813386057352756
747,3.5,6000,-1.5,0.3695723338426699,0.2811393311616332
748,4.0,6000,-1.5,0.34833205435371134,0.29879110257864616
749,4.5,6000,-1.5,0.3318843223704625,0.3102970732608356
750,5.0,6000,-1.5,0.3126659813426959,0.32061716217253733
751,3.5,6250,-1.5,0.3651590989569308,0.2792021894873867
752,4.0,6250,-1.5,0.346609537396451,0.2958894724505693
753,4.5,6250,-1.5,0.3315254759938806,0.3072067096886685
754,5.0,6250,-1.5,0.31365020692442447,0.31737402068616943
755,3.5,6500,-1.5,0.3582892376202535,0.2784406833898392
756,4.0,6500,-1.5,0.3430338313267539,0.292304516944183
757,4.5,6500,-1.5,0.3294489640115008,0.30319664483884323
758,5.0,6500,-1.5,0.31403207279403117,0.3129742982838349
759,3.5,6750,-1.5,0.35059884499734933,0.28091235453783575
760,4.0,6750,-1.5,0.3391814546928597,0.29154884095228273
761,4.5,6750,-1.5,0.32715365125985874,0.3012247973686018
762,5.0,6750,-1.5,0.31428278777265994,0.3098467619115245
763,3.5,7000,-1.5,0.3338614162135006,0.2901546807182942
764,4.0,7000,-1.5,0.32862570059577634,0.29449694293781165
765,4.5,7000,-1.5,0.3208212064258214,0.300788756803401
766,5.0,7000,-1.5,0.3104019664054748,0.30770035754753544
767,3.5,7250,-1.5,0.3217902064319879,0.2958496032351698
768,4.0,7250,-1.5,0.318470274448441,0.29966749429549266
769,4.5,7250,-1.5,0.31397510153347374,0.3028616870326062
770,5.0,7250,-1.5,0.30609073948134347,0.3078435647953665
771,3.5,7500,-1.5,0.3704705992701363,0.23885401299700634
772,4.0,7500,-1.5,0.30190703563015375,0.3084289008599241
773,4.5,7500,-1.5,0.29925784149258056,0.309959595766436
774,5.0,7500,-1.5,0.29568321101695194,0.31150271594255136
775,3.5,7750,-1.5,0.36987978007870764,0.26648941695004585
776,4.0,7750,-1.5,0.30179764554384003,0.2955040782555902
777,4.5,7750,-1.5,0.2882872594346227,0.31641381999064877
778,5.0,7750,-1.5,0.28586042880358914,0.3163113467321104
779,3.5,8000,-1.5,0.3740234537683943,0.2759069688945108
780,4.0,8000,-1.5,0.32688550341140243,0.2945390536492424
781,4.5,8000,-1.5,0.27310838535690657,0.3224376298471568
782,5.0,8000,-1.5,0.2682658007806601,0.32594692673306047
783,3.5,8250,-1.5,0.37605418124925694,0.2668952038519716
784,4.0,8250,-1.5,0.3349757401965817,0.2970663621488432
785,4.5,8250,-1.5,0.2791616891157188,0.3211002104751739
786,5.0,8250,-1.5,0.2552475263979794,0.3306780971107622
787,3.5,8500,-1.5,0.34154523920677676,0.28214162831139644
788,4.0,8500,-1.5,0.34714077518176456,0.2781771947230868
789,4.5,8500,-1.5,0.3002570875606538,0.3130828003994858
790,5.0,8500,-1.5,0.24991570046808922,0.33593557369677135
791,3.5,8750,-1.5,0.31836456546865116,0.29197638538001186
792,4.0,8750,-1.5,0.33145510659276617,0.2814665615697844
793,4.5,8750,-1.5,0.31535401625435516,0.2978051951067764
794,5.0,8750,-1.5,0.25979621134543984,0.3301260551449221
795,3.5,9000,-1.5,0.2906211753985457,0.2996373444734899
796,4.0,9000,-1.5,0.30126324726456316,0.2931293087598609
797,4.5,9000,-1.5,0.31263817771353986,0.284556907151683
798,5.0,9000,-1.5,0.28287518545063484,0.31294624675481564
799,3.5,9250,-1.5,0.2906211753985457,0.2996373444734899
800,4.0,9250,-1.5,0.30126324726456316,0.2931293087598609
801,4.5,9250,-1.5,0.31263817771353986,0.284556907151683
802,5.0,9250,-1.5,0.28287518545063484,0.31294624675481564
803,3.5,9500,-1.5,0.2906211753985457,0.2996373444734899
804,4.0,9500,-1.5,0.30126324726456316,0.2931293087598609
805,4.5,9500,-1.5,0.31263817771353986,0.284556907151683
806,5.0,9500,-1.5,0.28287518545063484,0.31294624675481564
807,3.5,9750,-1.5,0.2906211753985457,0.2996373444734899
808,4.0,9750,-1.5,0.30126324726456316,0.2931293087598609
809,4.5,9750,-1.5,0.31263817771353986,0.284556907151683
810,5.0,9750,-1.5,0.28287518545063484,0.31294624675481564
811,3.5,10000,-1.5,0.2906211753985457,0.2996373444734899
812,4.0,10000,-1.5,0.30126324726456316,0.2931293087598609
813,4.5,10000,-1.5,0.31263817771353986,0.284556907151683
814,5.0,10000,-1.5,0.28287518545063484,0.31294624675481564
815,3.5,3500,-1.0,0.3402735754571053,0.45733280230370815
816,4.0,3500,-1.0,0.2645410972913673,0.4948931567770697
817,4.5,3500,-1.0,0.24882855374580115,0.48709563047772486
818,5.0,3500,-1.0,0.24925356025505205,0.48158107961168783
819,3.5,3750,-1.0,0.4180533290802934,0.3384343132327282
820,4.0,3750,-1.0,0.28710653861143576,0.4221419080117771
821,4.5,3750,-1.0,0.21267133511112005,0.44497892773193526
822,5.0,3750,-1.0,0.21682403175074866,0.4502361676637223
823,3.5,4000,-1.0,0.7583788457607471,0.025035080596947337
824,4.0,4000,-1.0,0.5096744553716667,0.2115261503998601
825,4.5,4000,-1.0,0.33332364385664615,0.3346921380413373
826,5.0,4000,-1.0,0.25068196083106786,0.3826166529946184
827,3.5,4250,-1.0,0.7842296229951476,0.017658031041205037
828,4.0,4250,-1.0,0.6888881279651377,0.08181786510740612
829,4.5,4250,-1.0,0.5009903954983929,0.21336632004854397
830,5.0,4250,-1.0,0.33999346069623276,0.31939751207029904
831,3.5,4500,-1.0,0.6808502867444995,0.10567692590457832
832,4.0,4500,-1.0,0.6768075827919872,0.11057640578648197
833,4.5,4500,-1.0,0.6430184281470384,0.13108441846083502
834,5.0,4500,-1.0,0.5379080441357876,0.19267119635036756
835,3.5,4750,-1.0,0.6032954159203594,0.16939957793958021
836,4.0,4750,-1.0,0.6025348200988778,0.17149228492193183
837,4.5,4750,-1.0,0.5963764956097384,0.17703025623626184
838,5.0,4750,-1.0,0.6361810874915075,0.1435341305968521
839,3.5,5000,-1.0,0.49871362336308106,0.2410604390881443
840,4.0,5000,-1.0,0.4988041621049563,0.24436329709894672
841,4.5,5000,-1.0,0.49267473118943894,0.2525668163784623
842,5.0,5000,-1.0,0.48425393626701946,0.2622380473154005
843,3.5,5250,-1.0,0.4480446535891079,0.26699529284736767
844,4.0,5250,-1.0,0.44422874119605105,0.2743109674566955
845,4.5,5250,-1.0,0.4383399149028837,0.28286080454415996
846,5.0,5250,-1.0,0.42786333269037724,0.29493318040357624
847,3.5,5500,-1.0,0.4026234329021718,0.27951032126290937
848,4.0,5500,-1.0,0.39305993898096003,0.29110852365097795
849,4.5,5500,-1.0,0.38302563145093715,0.3022177446115195
850,5.0,5500,-1.0,0.36903819351169115,0.31609065246637447
851,3.5,5750,-1.0,0.38762261071202464,0.2788434296373543
852,4.0,5750,-1.0,0.3737868481465545,0.2930106902663637
853,4.5,5750,-1.0,0.3628557636888072,0.3036057018719552
854,5.0,5750,-1.0,0.34814209761370685,0.3158389251248316
855,3.5,6000,-1.0,0.37549041565053465,0.27609675360886327
856,4.0,6000,-1.0,0.35915325062818043,0.2913633839120533
857,4.5,6000,-1.0,0.34755790847035517,0.3013752318526421
858,5.0,6000,-1.0,0.3308422943515574,0.31184612465772577
859,3.5,6250,-1.0,0.3706554346826331,0.2744762174730802
860,4.0,6250,-1.0,0.35389517650418045,0.2896655724785991
861,4.5,6250,-1.0,0.3405835066485525,0.2999452507018221
862,5.0,6250,-1.0,0.32586754482505315,0.30936043279340253
863,3.5,6500,-1.0,0.3600283528176955,0.27609836482676475
864,4.0,6500,-1.0,0.3469725113774558,0.2881196662057538
865,4.5,6500,-1.0,0.33435150704028493,0.29817606942814445
866,5.0,6500,-1.0,0.3207777702439458,0.3067055297239072
867,3.5,6750,-1.0,0.3513974084210853,0.27928786870078776
868,4.0,6750,-1.0,0.3411242725998898,0.28860884037463774
869,4.5,6750,-1.0,0.33001335205660554,0.2975378027526831
870,5.0,6750,-1.0,0.3182728972917377,0.30515760546562853
871,3.5,7000,-1.0,0.33330276279974447,0.2899057747549023
872,4.0,7000,-1.0,0.32850728851426453,0.2933214448088206
873,4.5,7000,-1.0,0.3216736358591632,0.2987089340804271
